,sequence_id,c1,c2,c3,c4,c5,c6,c7,c8,c9,fov,RotQ_x,RotQ_y,RotQ_z,RotQ_w
307,356c178c-8160-4e3a-9c2e-9f6d38c66766,56.16663,0,0,0,89.86661,0,0,0,-1.00015008,1.275076866,0.04852034,0.7676112,-0.05852495,0.6363911
308,0929422d-f20b-4a3e-8e77-46fe099c4920,56.16663,0,0,0,89.86661,0,0,0,-1.00015008,1.271424174,0.04852034,0.7676112,-0.05852495,0.6363911
309,4f385fd3-65ab-4f75-a764-02d881fefcad,56.3279953,0,0,0,90.124794,0,0,0,-1.00015008,1.26413846,0.049141407,0.7667636,-0.059123326,0.637309253
310,1e9aec59-e28e-45f0-9761-364663d14e14,56.652668,0,0,0,90.64427,0,0,0,-1.00015008,1.256880164,0.05039033,0.765075564,-0.060320538,0.639125764
311,18c0fe30-b0de-4bfa-8a5c-9c1966ae576b,56.9798546,0,0,0,91.16777,0,0,0,-1.00015008,1.256880164,0.051648065,0.763397,-0.061518185,0.6409158
312,a95117d0-bec1-4f23-a047-bf29be5df120,56.9798546,0,0,0,91.16777,0,0,0,-1.00015008,1.249649167,0.051648065,0.763397,-0.061518185,0.6409158
313,a3e6e34a-d5b1-4aab-9d4b-b1b96ca7302d,57.30959,0,0,0,91.69534,0,0,0,-1.00015008,1.246044159,0.05291438,0.76172787,-0.062716074,0.6426799
314,3ebde1d1-6056-46d9-bb59-6563f525bc66,57.47541,0,0,0,91.9606552,0,0,0,-1.00015008,1.238855481,0.053550664,0.7608969,-0.06331504,0.643552244
315,7aedbfbc-0528-41f5-81ca-1699d3f4cd6f,57.80895,0,0,0,92.4943161,0,0,0,-1.00015008,1.238855481,0.05482937,0.759242058,-0.06451293,0.6452778
316,9dc3598e-2e22-4821-9c5b-6c0d49227e39,57.80895,0,0,0,92.4943161,0,0,0,-1.00015008,1.231695771,0.05482937,0.759242058,-0.06451293,0.6452778
317,7173db3d-c280-4b14-91da-328686afd899,58.14501,0,0,0,93.03202,0,0,0,-1.00015008,1.228126645,0.056116007,0.7575965,-0.06571056,0.64697814
318,85541507-2b63-47ec-92b2-507616bb7ffe,58.314,0,0,0,93.3024,0,0,0,-1.00015008,1.224565148,0.056762237,0.7567773,-0.06630923,0.6478189
319,69a51089-b982-4c79-a0f0-df2c4b9f835e,58.48361,0,0,0,93.57378,0,0,0,-1.00015008,1.221010923,0.057410363,0.7559604,-0.06690778,0.648653448
320,82c23d81-4ea8-4125-873d-172511d24c6e,58.6538658,0,0,0,93.84618,0,0,0,-1.00015008,1.217464209,0.05806035,0.7551459,-0.067506164,0.649481833
321,1dac2f4d-3562-498e-8d46-9c581c572104,58.82475,0,0,0,94.1196,0,0,0,-1.00015008,1.210392952,0.058712166,0.7543337,-0.06810439,0.6503041
322,e8e6bf7c-7af5-4b9e-8713-dfc9b81366bb,59.168438,0,0,0,94.6695,0,0,0,-1.00015008,1.206869364,0.0600212,0.7527163,-0.069300234,0.6519304
323,6ab3855e-d281-4f94-94a6-52056b60f21c,59.3412,0,0,0,94.94592,0,0,0,-1.00015008,1.203352809,0.060678344,0.751911,-0.06989782,0.652734458
324,55af3454-ed47-4987-9471-e5c5917fc442,59.51462,0,0,0,95.2234,0,0,0,-1.00015008,1.199843884,0.061337214,0.7511081,-0.07049515,0.653532565
325,671eb773-840e-4eb2-b924-1d1468b0427a,59.6886864,0,0,0,95.5019,0,0,0,-1.00015008,1.196342826,0.061997756,0.750307441,-0.0710922,0.65432477
326,4c4648bd-db23-4a7b-8beb-a01e4224741e,59.86338,0,0,0,95.78141,0,0,0,-1.00015008,1.192849636,0.06265998,0.7495093,-0.07168897,0.655110955
327,9efb8d5f-3b6f-478c-a093-e7b38ef2c986,60.0386963,0,0,0,96.06191,0,0,0,-1.00015008,1.185886621,0.063323826,0.748713255,-0.07228543,0.655891359
328,5f755a7b-939f-4d3c-a054-91fd60fe978d,60.391243,0,0,0,96.62599,0,0,0,-1.00015008,1.185886621,0.06465627,0.7471281,-0.0734773,0.6574346
329,466d5865-bdc6-4e76-8c12-c612a35a944c,60.391243,0,0,0,96.62599,0,0,0,-1.00015008,1.182416916,0.06465627,0.7471281,-0.0734773,0.6574346
330,7f4c6a90-551b-42d1-952f-e27f6209f89d,60.56847,0,0,0,96.90955,0,0,0,-1.00015008,1.175501466,0.06532483,0.746339,-0.074072696,0.6581975
331,a055d271-ad04-44c7-9ee0-71aa17dd6d85,60.9248161,0,0,0,97.4797058,0,0,0,-1.00015008,1.17205584,0.06666647,0.7447676,-0.07526233,0.6597063
332,6835d060-e01b-4f71-b7e6-11ba91fb72e5,61.10393,0,0,0,97.76629,0,0,0,-1.00015008,1.168618202,0.067339495,0.7439853,-0.075856514,0.6604521
333,e3793a2c-8a79-4131-8bb0-5d9863f9d6be,61.28369,0,0,0,98.05391,0,0,0,-1.00015008,1.16518867,0.06801395,0.743205369,-0.076450266,0.6611923
334,0ada9746-277f-463c-a552-651883547bba,61.4640846,0,0,0,98.34254,0,0,0,-1.00015008,1.161767006,0.06868982,0.7424276,-0.07704357,0.661927
335,2c548608-1fda-47a3-9dd6-e5722f1a62ee,61.6451225,0,0,0,98.6321945,0,0,0,-1.00015008,1.158353448,0.06936706,0.7416521,-0.07763638,0.662656
336,40c4099b-ce24-4240-9cc7-4acf18082a40,61.8268,0,0,0,98.92288,0,0,0,-1.00015008,1.151551485,0.07004564,0.7408788,-0.078228705,0.6633796
337,e949add1-3ad7-41d9-8674-c66b00d8d2d0,62.19202,0,0,0,99.50723,0,0,0,-1.00015008,1.148162723,0.07140678,0.739339,-0.079411864,0.6648103
338,d1098c42-8b35-48ed-bf98-4074b41740a1,62.3755875,0,0,0,99.80094,0,0,0,-1.00015008,1.144781947,0.07208928,0.7385725,-0.080002636,0.665517449
339,9a169efd-9e86-4e7f-86d9-ce4d53ca1de5,62.55981,0,0,0,100.095695,0,0,0,-1.00015008,1.138045669,0.07277301,0.737808168,-0.08059286,0.666219234
340,a1e132d7-1ca7-4c37-b06c-7fbd71baa7a3,62.9301338,0,0,0,100.688217,0,0,0,-1.00015008,1.134689808,0.074144125,0.736286163,-0.08177161,0.667606831
341,023d6149-6551-4d4d-8e51-33a2203f8753,63.11627,0,0,0,100.986031,0,0,0,-1.00015008,1.134689808,0.07483143,0.7355284,-0.0823601,0.6682927
342,57ce2e4c-688b-4d1c-9030-cf34ff382e16,63.11627,0,0,0,100.986031,0,0,0,-1.00015008,1.128003836,0.07483143,0.7355284,-0.0823601,0.6682927
343,7ca2a689-a71d-43aa-9c95-ace602356219,63.4904,0,0,0,101.584641,0,0,0,-1.00015008,1.124673367,0.07620948,0.734019637,-0.083535224,0.6696486
344,80529cf1-2d34-43ba-9d60-bb8a37918ee0,63.67842,0,0,0,101.885475,0,0,0,-1.00015008,1.121351361,0.07690016,0.73326844,-0.08412186,0.6703188
345,158e2de3-36e9-4f62-a2a4-b6dac4974cb6,63.8670769,0,0,0,102.187325,0,0,0,-1.00015008,1.118037224,0.07759189,0.7325195,-0.08470783,0.6709838
346,116f7a38-462d-4b90-9fc1-4895e8bd55c9,64.0564041,0,0,0,102.49025,0,0,0,-1.00015008,1.114732146,0.07828467,0.7317728,-0.08529314,0.671643734
347,c1607dbf-b1a6-4c2d-b09b-528861d1d4e3,64.24634,0,0,0,102.794144,0,0,0,-1.00015008,1.111435294,0.07897847,0.73102814,-0.085877754,0.6722985
348,e012c426-69fd-45d8-9ddc-87b2427bd1b1,64.43692,0,0,0,103.099075,0,0,0,-1.00015008,1.104866982,0.07967327,0.7302857,-0.0864617,0.672948241
349,f182409b-5d6f-4d3b-8d8a-068873f4bf0c,64.820015,0,0,0,103.712021,0,0,0,-1.00015008,1.102775455,0.08106575,0.7288073,-0.08762748,0.674232662
350,08df6b5a-4657-4bee-85bf-c75975962e36,64.94296,0,0,0,103.908737,0,0,0,-1.00015008,1.102775455,0.081511885,0.728336751,-0.08799983,0.674638748
351,21c6a38d-ca38-4b22-8bbf-07559070c827,64.94296,0,0,0,103.908737,0,0,0,-1.00015008,1.102782845,0.081511885,0.728336751,-0.08799983,0.674638748
352,562ee864-89b1-4cd7-a863-ef84015d0c31,64.94253,0,0,0,103.908043,0,0,0,-1.00015008,1.102790356,0.08151804,0.728338659,-0.08800722,0.674634933
353,7456683d-384d-4c11-adca-994be39a4aad,64.94209,0,0,0,103.907349,0,0,0,-1.00015008,1.102800131,0.081524156,0.728340745,-0.08801457,0.674631059
354,ba638972-06aa-48fa-9e67-4ce071cf1dc5,64.94151,0,0,0,103.906425,0,0,0,-1.00015008,1.102811694,0.081532404,0.728343368,-0.088024475,0.6746259
355,92307ac8-5455-4cdc-bfde-a250d852da45,64.940834,0,0,0,103.905334,0,0,0,-1.00015008,1.102825165,0.08154283,0.728346646,-0.08803695,0.674619555
356,d8daf46a-ab2a-4cc5-b5e0-e5bfd64490f4,64.94004,0,0,0,103.904068,0,0,0,-1.00015008,1.102839828,0.08155549,0.7283505,-0.088052094,0.6746118
357,e54c3701-9c68-47fb-98f9-b6468d47006e,64.93918,0,0,0,103.902687,0,0,0,-1.00015008,1.102870584,0.0815705,0.7283549,-0.08806999,0.6746029
358,7e43fd17-681f-46e3-81e1-ca71c8f18642,64.93736,0,0,0,103.899788,0,0,0,-1.00015008,1.102885485,0.08160785,0.7283651,-0.08811434,0.6745815
359,dcf7feb8-d65d-4e1a-beb1-f5c7ba877f30,64.93649,0,0,0,103.898392,0,0,0,-1.00015008,1.102885485,0.08163046,0.7283708,-0.08814105,0.674569249
360,9609a860-e144-43e2-8897-90c7b6c06968,64.93649,0,0,0,103.898392,0,0,0,-1.00015008,1.102910519,0.08163046,0.7283708,-0.08814105,0.674569249
361,4353decf-d3a7-4504-936b-7b66beeec09c,64.93501,0,0,0,103.896027,0,0,0,-1.00015008,1.102918625,0.08168384,0.728382945,-0.08820379,0.6745414
362,c7f254e8-2951-41c0-beb2-b624044c26e3,64.93454,0,0,0,103.895264,0,0,0,-1.00015008,1.102923274,0.081714794,0.728389144,-0.08823997,0.6745263
363,f7bfb8a0-95d3-462c-8501-4a288f727a8c,64.9342651,0,0,0,103.894829,0,0,0,-1.00015008,1.102925062,0.08174828,0.728395462,-0.08827898,0.674510241
364,8ffc7e9a-f2fa-4e30-8653-e2afae68d2f5,64.93416,0,0,0,103.894653,0,0,0,-1.00015008,1.102924943,0.08178294,0.7284024,-0.08831946,0.674493253
365,81f931f3-59be-4551-8839-013509179e66,64.934166,0,0,0,103.894669,0,0,0,-1.00015008,1.102919102,0.08181814,0.728409469,-0.088360615,0.674475968
366,4894450d-7729-4d48-8773-74b073fe6dd1,64.93452,0,0,0,103.895226,0,0,0,-1.00015008,1.10291028,0.0818905,0.7284241,-0.0884452,0.6744403
367,04f8039f-f56c-4b39-bb44-548ad5d1c127,64.93503,0,0,0,103.896049,0,0,0,-1.00015008,1.102897406,0.08192742,0.7284304,-0.088488065,0.674423456
368,f03e79f8-cb15-4c9e-951c-b2c6dd2200b4,64.93579,0,0,0,103.897263,0,0,0,-1.00015008,1.102897406,0.081964515,0.72843647,-0.08853108,0.674406648
369,5e30ba61-32de-4d54-95d1-a92f7908b9d9,64.93579,0,0,0,103.897263,0,0,0,-1.00015008,1.102971911,0.081964515,0.72843647,-0.08853108,0.674406648
370,483f8c3f-8835-432c-89f8-d93e32fe2342,64.9314041,0,0,0,103.890244,0,0,0,-1.00015008,1.103007197,0.08199447,0.7284656,-0.088572286,0.6743661
371,089a655b-7d1a-4240-9d71-62f02f2a44b4,64.92933,0,0,0,103.886932,0,0,0,-1.00015008,1.103038549,0.08200866,0.7284719,-0.08858978,0.674355447
372,ab23c79b-cc90-489d-b073-5742ad4e2e98,64.92748,0,0,0,103.883972,0,0,0,-1.00015008,1.103052378,0.08202364,0.7284743,-0.088607185,0.6743486
373,7ab277a8-25ee-4698-b4ae-9a231378f950,64.92667,0,0,0,103.882668,0,0,0,-1.00015008,1.103082418,0.082030185,0.7284706,-0.08861346,0.674351037
374,0be2c06a-7a29-4fc0-bc3c-c447ae0982a5,64.9249,0,0,0,103.879837,0,0,0,-1.00015008,1.10309875,0.08203649,0.7284609,-0.088617876,0.6743602
375,39fcd37b-28b1-4aac-9fb8-85fc90afeeb3,64.9239349,0,0,0,103.878296,0,0,0,-1.00015008,1.103114605,0.08203945,0.728455961,-0.08861987,0.674364865
376,7b564445-89e0-421d-9d7c-9f6f8127c72b,64.9230042,0,0,0,103.876808,0,0,0,-1.00015008,1.103130698,0.08204237,0.728451133,-0.08862182,0.6743696
377,7ec92c06-2542-4da7-8c4e-7f74e5d4215b,64.92206,0,0,0,103.87529,0,0,0,-1.00015008,1.10314703,0.082045324,0.7284462,-0.0886238,0.6743743
378,16c81832-2475-459f-997e-ebfb267cd9a4,64.9211,0,0,0,103.873756,0,0,0,-1.00015008,1.1031636,0.082048245,0.7284413,-0.08862574,0.6743789
379,d5770cb8-5bf7-4dbb-bb77-184836cf4d22,64.92012,0,0,0,103.8722,0,0,0,-1.00015008,1.103196263,0.082051195,0.728436351,-0.08862772,0.6743836
380,8f0e54df-aa01-46b7-9d2c-54a4dff32d1d,64.9182,0,0,0,103.869118,0,0,0,-1.00015008,1.103212476,0.082057096,0.7284265,-0.08863165,0.674393
381,2e79092a-482d-4b94-8a70-f7bbbcbfa9b0,64.91724,0,0,0,103.867584,0,0,0,-1.00015008,1.103212476,0.08206007,0.728421569,-0.088633634,0.674397767
382,69b040f0-35f9-482c-99b5-1d0b4a20ff44,64.91724,0,0,0,103.867584,0,0,0,-1.00015008,1.103228807,0.08206007,0.728421569,-0.088633634,0.674397767
383,bb313f41-e5d7-4c9a-a7ba-33fc0a18757f,64.91628,0,0,0,103.866051,0,0,0,-1.00015008,1.103245258,0.082063004,0.7284167,-0.088635586,0.6744025
384,fe863293-9391-4788-8a1a-dd1fa8984e09,64.9153061,0,0,0,103.864494,0,0,0,-1.00015008,1.103277802,0.08206596,0.7284116,-0.08863755,0.674407244
385,a65785a7-3de9-4e66-989f-c2d94f11e6dd,64.91339,0,0,0,103.861427,0,0,0,-1.00015008,1.103294373,0.082071886,0.72840184,-0.08864152,0.6744166
386,cd1c1c42-ef11-4004-af72-a6a9262c2302,64.9124146,0,0,0,103.859871,0,0,0,-1.00015008,1.103310943,0.08207481,0.7283969,-0.08864346,0.674421251
387,0d1f227a-0198-47ec-99c6-ba52d09492fa,64.9114456,0,0,0,103.858315,0,0,0,-1.00015008,1.103327155,0.08207776,0.7283919,-0.08864543,0.674426
388,04cc7a1f-4738-426b-94ef-9810802a34c6,64.91049,0,0,0,103.856789,0,0,0,-1.00015008,1.103343487,0.08208074,0.728387058,-0.08864742,0.674430668
389,feaa55a5-b6d3-4a13-a3ab-f97ab8a656db,64.90953,0,0,0,103.855247,0,0,0,-1.00015008,1.103359818,0.08208371,0.728382051,-0.0886494,0.6744355
390,734d2891-bbcb-49f8-825b-2fc3f06c9b2d,64.90857,0,0,0,103.853714,0,0,0,-1.00015008,1.10337615,0.08208666,0.7283771,-0.08865137,0.674440145
391,242a52ab-e6b0-4fa8-b734-2839f0d626fd,64.90761,0,0,0,103.852173,0,0,0,-1.00015008,1.103408933,0.08208962,0.728372157,-0.088653326,0.6744449
392,37756a25-7e52-4080-8c1e-eaec89029969,64.90568,0,0,0,103.849091,0,0,0,-1.00015008,1.103425503,0.08209554,0.728362143,-0.088657275,0.6744544
393,4d3a2d21-ba7d-494a-af7e-ed51d24ddc2d,64.90471,0,0,0,103.847534,0,0,0,-1.00015008,1.103441715,0.0820985,0.728357255,-0.08865924,0.6744591
394,4024c3aa-2be5-4fa1-b7ea-77f2961f29eb,64.9037552,0,0,0,103.846008,0,0,0,-1.00015008,1.103458047,0.08210144,0.728352249,-0.08866119,0.674464
395,18dcfb03-a00c-42a8-abc9-910c03b4d2a6,64.9027939,0,0,0,103.844475,0,0,0,-1.00015008,1.103474498,0.08210441,0.7283473,-0.08866316,0.674468637
396,9f96be89-fea5-45e3-acce-a89b69f51c20,64.901825,0,0,0,103.842918,0,0,0,-1.00015008,1.10349071,0.08210736,0.728342235,-0.08866511,0.674473464
397,b01ec288-b55d-4eaa-82f4-2ac6cf39c347,64.90087,0,0,0,103.8414,0,0,0,-1.00015008,1.10350728,0.08211036,0.7283373,-0.08866711,0.674478233
398,b0121924-9c4a-438b-a750-9ff5252f3385,64.8998947,0,0,0,103.839836,0,0,0,-1.00015008,1.103523493,0.0821133,0.7283323,-0.08866906,0.674482942
399,4b3d9956-3c9f-432c-9d12-793fcd1655ac,64.89894,0,0,0,103.8383,0,0,0,-1.00015008,1.103539944,0.082116276,0.728327334,-0.08867104,0.67448777
400,dbce3c7c-1a08-4487-8b0f-42f3d9c251ee,64.89798,0,0,0,103.836769,0,0,0,-1.00015008,1.103572726,0.08211923,0.7283224,-0.088672996,0.6744925
401,79d0dd92-c503-4958-bdde-4fe674f7130d,64.89605,0,0,0,103.833679,0,0,0,-1.00015008,1.103589177,0.08212516,0.7283124,-0.08867693,0.674502
402,e715a995-9f41-471b-ac15-6e98b4fc4fca,64.89508,0,0,0,103.83213,0,0,0,-1.00015008,1.10360539,0.08212809,0.728307366,-0.08867886,0.6745068
403,bbfd1779-4551-4d33-be68-4beabf57cd6f,64.89413,0,0,0,103.830605,0,0,0,-1.00015008,1.10362184,0.08213104,0.72830236,-0.08868081,0.6745116
404,24926ff4-c4df-4dea-9458-5e1795cccec3,64.89316,0,0,0,103.829056,0,0,0,-1.00015008,1.10362184,0.082134016,0.728297353,-0.08868278,0.6745164
405,1e0729a3-1c78-4675-b149-0e652d8c0b1f,64.89316,0,0,0,103.829056,0,0,0,-1.00015008,1.103654385,0.082134016,0.728297353,-0.08868278,0.6745164
406,8bd23296-77ab-4ce8-9d48-1f43cb1aa58d,64.89124,0,0,0,103.826,0,0,0,-1.00015008,1.103670716,0.08213994,0.728287458,-0.088686705,0.6745259
407,db4e14c8-c640-472e-8b52-8c79558a03be,64.89029,0,0,0,103.824463,0,0,0,-1.00015008,1.10370326,0.08214288,0.728282452,-0.08868865,0.6745307
408,b0004d16-6582-41d2-883c-3dbfbc8005ce,64.8883743,0,0,0,103.821396,0,0,0,-1.00015008,1.10370326,0.08214877,0.7282725,-0.08869254,0.6745402
409,d6180baf-8498-456b-900e-3225871b9567,64.8883743,0,0,0,103.821396,0,0,0,-1.00015008,1.103735685,0.08214877,0.7282725,-0.08869254,0.6745402
410,6047dcb5-1d4c-4928-b195-561f4969e867,64.88647,0,0,0,103.818344,0,0,0,-1.00015008,1.103751063,0.08215415,0.7282624,-0.08869588,0.6745499
411,34653c41-7810-4a11-9005-142b33aa2898,64.88556,0,0,0,103.8169,0,0,0,-1.00015008,1.103766322,0.082156956,0.728257537,-0.088697664,0.674554646
412,47705d84-d11e-4b04-99b0-0643e24f84e0,64.88467,0,0,0,103.815468,0,0,0,-1.00015008,1.103781581,0.082160235,0.7282525,-0.08869995,0.6745594
413,bcd49ce8-3ef7-4763-9d05-4b01f7836df6,64.8837662,0,0,0,103.814026,0,0,0,-1.00015008,1.103781581,0.08216324,0.7282474,-0.08870195,0.6745643
414,e052cdd9-a34b-416d-8d7b-63dfe7663866,64.8837662,0,0,0,103.814026,0,0,0,-1.00015008,1.103813171,0.08216324,0.7282474,-0.08870195,0.6745643
415,f3066c5b-1a38-463e-bb7c-2e68e5c7500b,64.88191,0,0,0,103.811058,0,0,0,-1.00015008,1.103828788,0.08216869,0.728237569,-0.088705406,0.6745737
416,5c0fceb8-4526-4702-a32a-d49b8f9d2820,64.881,0,0,0,103.809593,0,0,0,-1.00015008,1.103844762,0.08217134,0.728232741,-0.08870705,0.6745784
417,6d2a4b26-2156-4854-8587-28d6ddfee2b6,64.88006,0,0,0,103.80809,0,0,0,-1.00015008,1.103860497,0.082174055,0.728227854,-0.088708766,0.674583137
418,ec406e67-b6c9-44f6-9a50-627630681c4d,64.87913,0,0,0,103.8066,0,0,0,-1.00015008,1.103876233,0.08217672,0.728223,-0.08871044,0.6745878
419,ab8e5976-68f7-4595-b12d-6859f70f9897,64.87821,0,0,0,103.805138,0,0,0,-1.00015008,1.10389185,0.082179375,0.728218138,-0.08871208,0.674592555
420,c3a539fe-0515-48d6-af5a-29261102caa0,64.87729,0,0,0,103.803665,0,0,0,-1.00015008,1.103923559,0.08218207,0.728213251,-0.08871378,0.6745973
421,9395f7de-0a5e-401a-98c7-24f7e4122ce9,64.87542,0,0,0,103.800674,0,0,0,-1.00015008,1.103939295,0.08218733,0.7282035,-0.088717036,0.6746067
422,5d4d073d-ceb1-4f68-94e9-8f25752e4d36,64.87449,0,0,0,103.799187,0,0,0,-1.00015008,1.103939295,0.08218998,0.728198647,-0.08871868,0.6746114
423,0ef24685-f514-44b1-801f-71ff9f10a02d,64.87449,0,0,0,103.799187,0,0,0,-1.00015008,1.103970528,0.08218998,0.728198647,-0.08871868,0.6746114
424,b7a969da-0420-4b87-aab9-dfbca624476c,64.87266,0,0,0,103.796257,0,0,0,-1.00015008,1.103986382,0.082195304,0.728188932,-0.08872201,0.6746208
425,81d3da32-0d52-4951-9aae-ae61933c8313,64.87173,0,0,0,103.794762,0,0,0,-1.00015008,1.104001999,0.08219797,0.7281841,-0.08872368,0.674625456
426,2c905001-2438-4439-9925-2a54ce7f7685,64.87081,0,0,0,103.7933,0,0,0,-1.00015008,1.104017615,0.08220063,0.7281792,-0.088725336,0.6746302
427,458a7d20-675c-4e90-88b7-f730589595ad,64.8698959,0,0,0,103.791832,0,0,0,-1.00015008,1.104033232,0.08220333,0.7281744,-0.08872703,0.674634933
428,e48c3291-3137-4e26-b3ac-3e76a13962ea,64.86897,0,0,0,103.790359,0,0,0,-1.00015008,1.104048729,0.08220597,0.72816956,-0.08872869,0.674639642
429,74c2a76a-8ae8-49c8-963b-d6094ad57b61,64.8680649,0,0,0,103.7889,0,0,0,-1.00015008,1.1040802,0.08220863,0.7281647,-0.088730335,0.6746443
430,1c243a41-59bc-4753-92ad-15b3ed9ef27b,64.86621,0,0,0,103.785942,0,0,0,-1.00015008,1.104095936,0.08221393,0.728154957,-0.08873364,0.674653649
431,8e40f6d8-3c03-4eb2-9e69-fb4c094258ab,64.86529,0,0,0,103.784462,0,0,0,-1.00015008,1.104095936,0.08221659,0.7281501,-0.088735305,0.674658358
432,fcd5a140-0a30-478a-9223-9563d670b9bb,64.86529,0,0,0,103.784462,0,0,0,-1.00015008,1.104111314,0.08221659,0.7281501,-0.088735305,0.674658358
433,88579875-fb5e-468e-9052-d5eb52404a3a,64.86438,0,0,0,103.783012,0,0,0,-1.00015008,1.10412693,0.082219236,0.728145242,-0.08873695,0.6746631
434,aa06fef3-ecbd-495f-a740-fbb92a3ff2f0,64.86347,0,0,0,103.781555,0,0,0,-1.00015008,1.104158044,0.08222192,0.728140354,-0.08873863,0.6746679
435,17d59e47-2c22-462b-afe9-63b69631109a,64.86164,0,0,0,103.778625,0,0,0,-1.00015008,1.104173541,0.0822272,0.7281307,-0.088741906,0.6746772
436,2b9f70f4-9c0e-41c0-9f3b-f3a4ec38120a,64.86073,0,0,0,103.777176,0,0,0,-1.00015008,1.104189038,0.082229875,0.7281258,-0.08874358,0.6746819
437,8617ae28-1444-45d7-b65f-d3d3993562e2,64.85982,0,0,0,103.775711,0,0,0,-1.00015008,1.104204655,0.08223249,0.728121,-0.0887452,0.6746867
438,c4d25492-fb14-43e8-9cdf-dc0551e2fa16,64.8589,0,0,0,103.774246,0,0,0,-1.00015008,1.104219794,0.082235135,0.728116035,-0.088746846,0.6746914
439,f09c9578-5f57-4507-b12c-cfeb7cd6fd37,64.85802,0,0,0,103.772827,0,0,0,-1.00015008,1.104251027,0.08223778,0.7281112,-0.08874849,0.6746961
440,be127741-d9cb-497b-ba4f-2ed0586b43dd,64.85618,0,0,0,103.76989,0,0,0,-1.00015008,1.104251027,0.082243055,0.7281015,-0.08875175,0.674705446
441,de2700cb-f238-48f9-aa27-074423c484ac,64.85618,0,0,0,103.76989,0,0,0,-1.00015008,1.104266286,0.082243055,0.7281015,-0.08875175,0.674705446
442,1b718729-c9ea-4c48-b685-1c5d26ab5972,64.8552856,0,0,0,103.768456,0,0,0,-1.00015008,1.104297161,0.0822457,0.728096545,-0.08875338,0.6747102
443,bbcf0b8e-75a7-4fc0-95a6-fa409ed6b06c,64.85347,0,0,0,103.765556,0,0,0,-1.00015008,1.104312897,0.08225095,0.728086948,-0.08875664,0.6747196
444,1f1e5115-1945-4656-b11a-731de6a9f29d,64.85255,0,0,0,103.764076,0,0,0,-1.00015008,1.104328275,0.08225361,0.728082061,-0.08875829,0.6747243
445,ba56b86a-8102-43c6-9225-f0a753c881ac,64.85164,0,0,0,103.762627,0,0,0,-1.00015008,1.104343653,0.08225623,0.7280772,-0.08875991,0.674729049
446,1e101d01-2cf9-4579-9807-48e757508153,64.85074,0,0,0,103.761185,0,0,0,-1.00015008,1.104358792,0.08225888,0.728072345,-0.08876155,0.674733758
447,2c40e9c6-0c5b-4f0e-98dc-ebe2126234ae,64.8498459,0,0,0,103.759758,0,0,0,-1.00015008,1.10437429,0.0822615,0.728067458,-0.08876316,0.6747385
448,9eedc8fd-74ed-42ba-9372-39531ddaacb3,64.8489456,0,0,0,103.758316,0,0,0,-1.00015008,1.104405046,0.08226415,0.72806257,-0.0887648,0.6747432
449,32532241-9ff0-4790-96cd-b2cddd2de9b6,64.84714,0,0,0,103.755417,0,0,0,-1.00015008,1.104405046,0.08226939,0.7280528,-0.08876802,0.674752653
450,9f82b5a5-cd30-4d40-9616-5e3a901feda4,64.84714,0,0,0,103.755417,0,0,0,-1.00015008,1.104420304,0.08226939,0.7280528,-0.08876802,0.674752653
451,35e766d5-dca4-4bcb-9d88-9e4c0e8ed002,64.8462448,0,0,0,103.75399,0,0,0,-1.00015008,1.104435682,0.082271986,0.728047967,-0.08876962,0.6747574
452,7112ce07-4709-4b3d-b5ac-ad2e1489025f,64.84534,0,0,0,103.752541,0,0,0,-1.00015008,1.104450822,0.08227461,0.7280431,-0.08877122,0.67476207
453,dea700bb-a738-44b6-a999-a0306cd38fda,64.8444443,0,0,0,103.751114,0,0,0,-1.00015008,1.104465604,0.082277246,0.7280382,-0.088772856,0.674766839
454,cf8c438c-50b8-43e6-b5c0-fc8737e41946,64.84358,0,0,0,103.749733,0,0,0,-1.00015008,1.104480982,0.082279794,0.7280333,-0.088774376,0.6747716
455,1559026c-44bd-441d-85dd-c416a9ad33cc,64.84268,0,0,0,103.748291,0,0,0,-1.00015008,1.104495883,0.08228184,0.728028536,-0.08877539,0.6747763
456,c841000a-1d02-46a7-a5b9-20ff71be1542,64.8418045,0,0,0,103.746887,0,0,0,-1.00015008,1.104511023,0.08228375,0.728024,-0.0887763,0.6747809
457,d8b325c7-114c-46d3-805d-beb0d57ecb63,64.84091,0,0,0,103.745461,0,0,0,-1.00015008,1.104525685,0.08228565,0.7280194,-0.08877719,0.674785435
458,995c0f9f-00e0-404a-b261-d7ef431fb0c4,64.84005,0,0,0,103.74408,0,0,0,-1.00015008,1.104555249,0.082287505,0.728015,-0.088778056,0.6747899
459,fd141193-e8ef-417e-a95b-b9d0f2799f6b,64.83832,0,0,0,103.74131,0,0,0,-1.00015008,1.104555249,0.08229118,0.728006,-0.08877974,0.6747989
460,4e9e25a1-3079-474f-8948-835887f8d6ab,64.83832,0,0,0,103.74131,0,0,0,-1.00015008,1.104570031,0.08229118,0.728006,-0.08877974,0.6747989
461,667c2d96-1cc4-4a22-b489-0825145b9cf6,64.83745,0,0,0,103.739922,0,0,0,-1.00015008,1.104599357,0.08229289,0.728001654,-0.08878048,0.6748033
462,25cd079e-bec6-415b-b2bb-a133d6f429ce,64.8357239,0,0,0,103.73716,0,0,0,-1.00015008,1.104614258,0.082297176,0.7279928,-0.08878286,0.6748121
